"cube_Effect_Size_SpC_microsiemens_per_cm","cube_Effect_Size_Fe_mg_per_kg","cube_Effect_Size_C_percent_per_mg","cube_Percent_Med_Sand","cube_Percent_Fine_Sand","cube_Median_SpC_microsiemens_per_cm","cube_Median_ATP_picomoles_per_g","cube_Median_X01395_C_percent_per_mg","cube_Median_X01397_N_percent_per_mg"
0.874511631871447,1.99696152268654,0.101624526854675,-0.198826589279737,2.01180289490089,-0.0196721069016806,0.945195756734787,1.93502497875889,0.337588073057036
0.820656175358718,1.95015041119123,0.250566645609616,-0.113235404655226,1.96685746570752,0.0532306974752714,1.2057258809686,1.81615884226207,0.406037391032051
0.821372928041529,1.71368496331364,0.114961373891924,-0.107955281676821,1.7484264563249,-0.0898257465169933,1.22553597518691,2.21087345526195,0.315003888135307
0.835518388226286,1.83005677502967,0.193227486203651,-0.188092654155303,1.94728569739845,-0.119522383516513,1.37027538767666,2.01947659712495,0.448526228764408
0.878652191292555,2.11711522332939,0.166378625359635,-0.210627616092435,1.66141803462632,-0.0818641119870539,1.1133825924147,1.88916040633764,0.371941131414151
0.689888500906486,1.96669225060818,0.0681254889263052,-0.234756936855135,1.87564557977239,-0.137829141959706,1.02745383344149,1.97807281798939,0.421090525437531
0.675525607536017,1.8829029120232,0.125843783986288,-0.160372750312097,1.67949634735448,-0.160099915715689,1.12705705769032,2.18027670679499,0.239791214534045
0.944900940617066,1.93344983003414,0.0606020740034572,-0.151577546625936,1.85496801899725,-0.177082405683395,1.12379986472881,1.64251804686781,0.42805016348782
1.08380175054622,1.70880520415955,0.00893429239862687,-0.157052951835761,1.86359404032707,-0.0561702085201355,1.25991486266199,2.11384110975263,0.385204059235127
0.952498061455201,2.06123689884888,0.131040401686907,-0.126088766693645,1.80746714575426,-0.123808809279596,0.928794693161522,2.2069107887306,0.435033546520623
0.933736058374355,1.82523195707402,-0.0474129611658539,-0.190707704908459,1.86682266780505,-0.110385037943932,1.15221773790004,2.01867310028328,0.248581097517905
0.752572232111548,1.77870955929837,0.258279987121552,-0.196617975655608,1.92590503436702,-0.0480785887163265,1.06451449346366,2.08231852596595,0.467986408578308
1.01380898207171,1.86268008566117,0.222663388619324,-0.170533445199762,1.91467873084667,0.0416997866152703,1.18934001003872,2.03777318727274,0.339727699332013
0.915772912405168,1.97304638654706,0.00760979109823156,-0.278356580464243,2.0321821329157,-0.0177444799148481,1.02021934855517,2.02320820883236,0.455550650605128
1.03997708313842,1.89493065152269,0.158300480285548,-0.120003512384395,1.84001562163842,-0.118499904960051,1.17206383980043,2.02733769954504,0.478046684361406
0.831970595444013,1.93118200587131,0.240146557596003,-0.249790532933766,1.97409240314256,-0.109912613786737,1.06012872933018,2.15492951634647,0.344821578727503
0.948664078280534,2.1949206769006,0.0401732458645184,-0.216210788532388,1.79370025479115,-0.166259189710743,1.14207062012584,2.046544423896,0.384628499576164
